file_path,mean_score
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C10_500nM_BT549_site4_TRITC_Day2.png,78.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_FITC_Day0.png,7.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_FITC_Day1.png,13.5
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_FITC_Day2.png,28.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_Hoechst.png,7.15
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_TRITC_Day0.png,7.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_TRITC_Day1.png,14.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site1_TRITC_Day2.png,8.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_FITC_Day0.png,8.88
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_FITC_Day1.png,9.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_FITC_Day2.png,21.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_Hoechst.png,6.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_TRITC_Day0.png,8.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_TRITC_Day1.png,6.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site2_TRITC_Day2.png,22.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_FITC_Day0.png,18.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_FITC_Day1.png,14.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_FITC_Day2.png,19.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_Hoechst.png,9.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_TRITC_Day0.png,10.43
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_TRITC_Day1.png,14.97
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site3_TRITC_Day2.png,11.14
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_FITC_Day0.png,10.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_FITC_Day1.png,18.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_FITC_Day2.png,19.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_Hoechst.png,10.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_TRITC_Day0.png,13.59
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_TRITC_Day1.png,15.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_FITC_Day0.png,17.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_250nM_BT549_site4_TRITC_Day2.png,21.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_FITC_Day1.png,25.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_FITC_Day2.png,37.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_Hoechst.png,8.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_TRITC_Day0.png,12.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_TRITC_Day1.png,9.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site1_TRITC_Day2.png,23.45
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_FITC_Day0.png,13.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_FITC_Day1.png,20.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_FITC_Day2.png,23.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_Hoechst.png,6.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_TRITC_Day0.png,7.42
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_TRITC_Day1.png,18.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site2_TRITC_Day2.png,11.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_FITC_Day0.png,27.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_FITC_Day1.png,29.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_FITC_Day2.png,23.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_Hoechst.png,10.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_TRITC_Day0.png,10.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_TRITC_Day1.png,21.6
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site3_TRITC_Day2.png,24.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_FITC_Day0.png,30.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_FITC_Day2.png,25.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_FITC_Day1.png,34.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_Hoechst.png,11.41
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_TRITC_Day0.png,19.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_TRITC_Day1.png,15.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C11_500nM_BT549_site4_TRITC_Day2.png,15.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_FITC_Day0.png,6.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_FITC_Day1.png,21.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_FITC_Day2.png,40.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_Hoechst.png,8.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_TRITC_Day0.png,10.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_TRITC_Day1.png,32.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site1_TRITC_Day2.png,29.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_FITC_Day0.png,20.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_FITC_Day1.png,17.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_FITC_Day2.png,30.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_Hoechst.png,7.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_TRITC_Day0.png,27.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_TRITC_Day1.png,23.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site2_TRITC_Day2.png,22.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_FITC_Day0.png,21.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_FITC_Day1.png,25.16
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_FITC_Day2.png,39.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_Hoechst.png,10.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_TRITC_Day0.png,27.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_TRITC_Day1.png,31.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site3_TRITC_Day2.png,31.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_FITC_Day0.png,21.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_FITC_Day1.png,23.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_FITC_Day2.png,38.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_Hoechst.png,9.34
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_TRITC_Day0.png,29.26
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_TRITC_Day1.png,30.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_250nM_BT549_site4_TRITC_Day2.png,30.8
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_FITC_Day0.png,16.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_FITC_Day1.png,13.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_FITC_Day2.png,22.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_Hoechst.png,8.0
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_TRITC_Day0.png,13.87
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_TRITC_Day1.png,14.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site1_TRITC_Day2.png,19.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_FITC_Day0.png,21.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_FITC_Day1.png,33.57
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_FITC_Day2.png,40.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_Hoechst.png,9.05
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_TRITC_Day0.png,24.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_TRITC_Day1.png,37.94
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site2_TRITC_Day2.png,37.85
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_FITC_Day0.png,21.39
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_FITC_Day1.png,33.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_FITC_Day2.png,23.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_Hoechst.png,10.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_TRITC_Day0.png,23.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_TRITC_Day1.png,23.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site3_TRITC_Day2.png,26.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_FITC_Day0.png,20.27
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_FITC_Day1.png,17.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_FITC_Day2.png,39.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_Hoechst.png,9.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_TRITC_Day0.png,23.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_TRITC_Day1.png,17.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C2_500nM_BT549_site4_TRITC_Day2.png,36.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_FITC_Day0.png,32.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_FITC_Day1.png,12.9
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_FITC_Day2.png,8.99
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_Hoechst.png,8.65
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_TRITC_Day0.png,15.57
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_TRITC_Day1.png,30.83
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site1_TRITC_Day2.png,18.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_FITC_Day0.png,17.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_FITC_Day1.png,20.72
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_FITC_Day2.png,18.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_Hoechst.png,6.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_TRITC_Day0.png,6.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_TRITC_Day1.png,52.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site2_TRITC_Day2.png,35.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_FITC_Day0.png,20.37
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_FITC_Day1.png,9.7
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_FITC_Day2.png,19.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_Hoechst.png,12.92
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_TRITC_Day0.png,8.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_TRITC_Day1.png,22.36
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site3_TRITC_Day2.png,29.57
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_FITC_Day0.png,28.55
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_FITC_Day1.png,18.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_FITC_Day2.png,9.31
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_Hoechst.png,9.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_TRITC_Day0.png,13.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_TRITC_Day1.png,36.19
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_250nM_BT549_site4_TRITC_Day2.png,21.11
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_FITC_Day0.png,7.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_FITC_Day1.png,11.13
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_FITC_Day2.png,4.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_Hoechst.png,6.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_TRITC_Day0.png,4.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_TRITC_Day1.png,22.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site1_TRITC_Day2.png,6.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_FITC_Day0.png,8.79
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_FITC_Day1.png,4.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_FITC_Day2.png,13.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_Hoechst.png,6.54
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_TRITC_Day0.png,4.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_TRITC_Day1.png,9.17
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site2_TRITC_Day2.png,19.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_FITC_Day0.png,13.02
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_FITC_Day1.png,10.04
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_FITC_Day2.png,17.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_Hoechst.png,12.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_TRITC_Day0.png,8.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_TRITC_Day1.png,15.71
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site3_TRITC_Day2.png,29.67
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_FITC_Day0.png,17.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_FITC_Day1.png,10.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_FITC_Day2.png,9.52
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_Hoechst.png,9.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_TRITC_Day0.png,9.51
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_TRITC_Day1.png,16.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C3_500nM_BT549_site4_TRITC_Day2.png,15.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_FITC_Day0.png,41.96
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_FITC_Day1.png,16.89
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_FITC_Day2.png,16.86
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_Hoechst.png,6.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_TRITC_Day0.png,15.66
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_TRITC_Day1.png,39.91
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site1_TRITC_Day2.png,37.23
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_FITC_Day0.png,14.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_FITC_Day1.png,12.73
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_FITC_Day2.png,17.2
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_Hoechst.png,5.12
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_TRITC_Day0.png,4.56
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_TRITC_Day1.png,36.61
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site2_TRITC_Day2.png,35.22
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_FITC_Day0.png,42.38
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_FITC_Day1.png,10.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_FITC_Day2.png,18.95
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_Hoechst.png,8.75
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_TRITC_Day0.png,15.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_TRITC_Day1.png,26.06
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site3_TRITC_Day2.png,41.29
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_FITC_Day0.png,55.49
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_FITC_Day1.png,23.47
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_FITC_Day2.png,18.03
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_Hoechst.png,9.07
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_TRITC_Day0.png,23.09
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_TRITC_Day1.png,47.53
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_250nM_BT549_site4_TRITC_Day2.png,33.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_FITC_Day0.png,41.93
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_FITC_Day1.png,12.4
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_FITC_Day2.png,16.24
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_Hoechst.png,5.64
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_TRITC_Day0.png,19.63
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_TRITC_Day1.png,25.62
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site1_TRITC_Day2.png,31.3
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_FITC_Day0.png,15.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_FITC_Day1.png,10.84
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_FITC_Day2.png,21.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_Hoechst.png,7.21
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_TRITC_Day0.png,6.48
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_TRITC_Day2.png,34.58
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site2_TRITC_Day1.png,27.32
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_FITC_Day0.png,19.77
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_FITC_Day1.png,13.01
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_FITC_Day2.png,14.08
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_Hoechst.png,9.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_TRITC_Day0.png,10.98
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_TRITC_Day1.png,30.25
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site3_TRITC_Day2.png,27.78
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site4_FITC_Day0.png,17.69
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site4_FITC_Day1.png,30.1
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site4_FITC_Day2.png,11.28
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site4_Hoechst.png,9.35
../data/png_converted/NCI Images/breast/bt549/nybd1/NYBD1-C4_500nM_BT549_site4_TRITC_Day0.png,8.51
